id,b1
94,0.11937268417686327
130,0.29820675766240434
166,0.1726144487990461
202,0.27120836576330265
238,0.309981360481719
274,0.30696180892108726
310,0.4571136374247626
346,0.7473760256396913
382,0.6131290132700626
418,0.5154274703855763
454,0.5076195743354193
490,0.4691272038141001
526,0.7292251231378643
562,0.1909798756126055
598,0.4525127738840214
634,0.2559910447490172
670,0.18847866610174385
706,0.7327326390269683
742,0.2931681950805701
778,
814,
20,
56,0.021157761611878687
92,0.11489956227006347
128,0.07904392100463715
164,0.22100469676176268
200,0.091198597905033
236,0.16016362139550744
272,0.15727928980411965
308,0.6314645614868792
344,0.6555968498736329
380,0.4945100721786307
416,0.4829295038493592
452,0.905995783409458
488,0.5451266443161867
524,0.46881623571788567
560,0.47227277557393477
596,0.5767849277204545
632,0.41373847993900337
668,0.5695696291915373
704,0.5325692876920197
740,
776,
812,
18,
54,
90,
126,
162,
198,
234,
270,
306,
342,
378,
414,
450,
486,
522,
558,
594,
630,
666,
702,
738,0.05852061906820782
774,
810,
846,
16,
52,0.0
88,0.2329056619492732
124,0.24223908293304613
160,0.06323005041391162
196,
232,
268,
304,
340,
376,
412,
448,
484,
520,0.1238179933390164
556,
592,
628,
664,0.39981591631812313
700,0.1285792742102675
736,6.841258450996304E-4
772,0.08055162673226306
808,0.945611815773802
844,0.7687707180199217
14,0.24987331331229937
50,0.35587201029314436
86,0.26270161899306566
122,0.5365902726812781
158,0.5158036465894755
194,0.27262341399137224
230,0.5419924064343699
266,
302,
338,
374,
410,
446,
482,0.2968945556523593
518,0.3262183494396083
554,0.39550098478719226
590,
626,0.21572682039011512
662,0.4924301910892388
698,0.36203175058541237
734,0.0
770,0.5722021925776013
806,0.3087889478702148
842,0.21549280319459208
12,
48,0.40453606223299365
84,0.4520174017571246
120,0.3558585269225401
156,0.5555650439834056
192,0.46723501659765054
228,0.24246753564882473
264,
300,0.4775321626629488
336,
372,0.2574411397836421
408,0.4779354767827438
444,
480,0.05495389134719072
516,0.4104010566547546
552,0.24154120376154212
588,0.1035339587639393
624,0.2736673951631431
660,0.31791075111200184
696,0.4349556759328624
732,0.15181358315261173
768,0.5070456157755502
804,0.5178619948891846
840,0.616249495049325
10,0.43306352410114873
46,0.5145980634417291
82,0.3369032658684215
118,0.19572993511467968
154,0.3899933511602236
190,0.565310486010671
226,0.7154286304854834
262,0.5472416717153971
298,
334,0.9344827778191399
370,
406,0.39857932811292945
442,0.3418975858620935
478,0.5178862526198826
514,0.10591820270410789
550,0.6343889417128975
586,0.3641260968091211
622,0.5781927620632143
658,0.4772271660493586
694,0.6246860456161303
730,0.4170562463370938
766,0.3197938684856213
802,
838,
8,
44,
80,
116,
152,
188,0.8921540211770452
224,0.3499338405169996
260,0.281144385097259
296,0.5989824836631238
332,0.6453879935369002
368,0.35751424016129785
404,0.5744499041429126
440,0.2157661678623055
476,
512,0.517271214057014
548,0.7363349662236206
584,0.6993787751289676
620,0.30057877492337043
656,0.5861471169771804
692,0.2865669782491775
728,0.1569106586545928
764,0.054595130393586794
800,0.07708553863456541
836,
6,
42,
78,
114,
150,0.28146242401004395
186,0.10356152165560265
222,0.2846524593016686
258,0.21182757154738524
294,0.3059042126968514
330,0.6550451260170069
366,0.36910166679344
402,0.3389324262197596
438,0.7963215391424888
474,0.5702494509381119
510,0.9293656280252632
546,0.4473390180998992
582,0.25734789175231
618,0.17746468429221837
654,0.2599730219426482
690,0.4115926239989373
726,0.6228850486039079
762,0.35076414934376565
798,0.08235757807563061
834,
4,
40,
76,
112,0.19988671658506
148,0.1965807238078242
184,0.1655192407719222
220,0.20894090157363063
256,0.27025789701327746
292,0.22160585407314365
328,0.36532326391037956
364,0.4957317697710635
400,0.4614519169720134
436,0.42894404555177384
472,0.5294740564832384
508,0.784948233983484
544,0.21465673530615204
580,0.3588437535141357
616,0.6426404200139348
652,0.30329667105925673
688,0.7206143645703917
724,
760,0.06427931705238954
796,
832,
2,
38,
74,0.050756978547779004
110,0.14692908667295965
146,0.11111898332677927
182,0.1730600712688013
218,0.05968854893235428
254,0.08553000242326386
290,0.2581722040547781
326,0.5676899647598337
362,0.6511048196110587
398,0.7024721708391403
434,0.7654335709317341
470,0.6795369293266528
506,0.513310975970583
542,0.5430495488629398
578,0.6184098874631669
614,0.4090178617009993
650,0.5819905129272622
686,0.4489812685301352
722,
758,
794,
830,
35,
71,
107,
143,0.01160092832659381
179,
215,
251,
287,
323,
359,
395,
431,
467,
503,
539,
575,
611,
647,
683,
719,0.20231470711715022
755,0.16311610702781468
791,
827,
33,0.2559246270891157
69,0.392080233154278
105,0.21200367954394175
141,0.312431937815681
177,0.03430850853541371
213,
249,
285,
321,
357,
393,
429,
465,0.22801666383023603
501,0.09204458068018458
537,0.21227337347351707
573,
609,
645,0.23510350553011436
681,0.4182288529964391
717,0.003135485487219532
753,4.829482044754072E-4
789,0.8045287778121666
825,0.5557884537040017
31,0.467284438826805
67,0.37550867710837044
103,0.34984129298595634
139,0.10988229436907665
175,0.19344134188152043
211,0.2520141767491421
247,0.6266352683277906
283,0.28257186949755847
319,
355,
391,0.26385507217886256
427,
463,
499,
535,0.28886290040738616
571,0.055852891570517316
607,
643,0.3363553871051877
679,0.2789613508557502
715,0.2193455410606053
751,0.5043400732938867
787,0.5225557966848776
823,0.6805847611862015
29,0.38022437929558633
65,0.2709230236834644
101,0.1246671369196154
137,0.31995410862727053
173,0.3835677190695872
209,0.4946444358230029
245,0.5473806107394815
281,
317,
353,
389,0.31669627856479143
425,
461,
497,0.2683901010890281
533,0.19283713137400246
569,0.20368167809408122
605,0.08219869815681637
641,0.4316370163747725
677,0.2780871733765707
713,0.4280868885194451
749,0.448403456744694
785,0.1530082444414772
821,0.4995463427878508
27,0.5363072651954488
63,0.5427875755294199
99,0.5271512177258032
135,0.3845273432092218
171,0.46889931009894525
207,0.3491278255976441
243,0.4434664750290159
279,0.11998385603481582
315,0.42258168966881293
351,0.6301366161865128
387,0.19916792203578818
423,0.5287687599398783
459,0.3539104932210123
495,0.20006970685177353
531,0.5370986957791187
567,0.29744745799954303
603,0.6753820597214919
639,0.5164717507091333
675,0.6513109138210658
711,0.5098334449580421
747,0.5349697568096786
783,0.38479834666105783
819,
25,
61,
97,
133,
169,1.080611958253198
205,0.3949836136328006
241,0.503554950319547
277,0.6120159336942239
313,0.4924131836056523
349,0.34472821804603637
385,0.20301322852318338
421,0.0683407719294247
457,0.0349591704751528
493,0.5351066642387305
529,0.6985312904749702
565,0.5535429960662345
601,0.2767214769790933
637,0.1143108047620198
673,0.5763502663206261
709,0.499420007420553
745,0.3578465585022382
781,0.055536548037465286
817,0.034210724271282134
23,
59,
95,
131,0.2179540648527275
167,0.140064220060929
203,0.2788070055457048
239,0.34083216929621696
275,0.4158293706646058
311,0.3539194281739014
347,0.45365105118891835
383,0.33180235729828017
419,0.41762082723005717
455,0.6097843166741672
491,0.9234415102484945
527,0.6567687825217529
563,0.36710863447293474
599,0.18597263991622395
635,0.046148312472090634
671,0.47305038672417177
707,0.24064407178425393
743,0.8516228555816259
779,0.23188117685775705
815,
21,
57,
93,
129,0.20160350894301257
165,0.12138977656562602
201,0.1957048469020423
237,0.26866328264630873
273,0.25093787911735027
309,0.39758552178762047
345,0.4778187335092132
381,0.5087236360932815
417,0.47021171320102156
453,0.6202552447408823
489,0.8315537169643213
525,0.5195707110558164
561,0.4011223890972526
597,0.7872424349882263
633,0.6737368979068953
669,0.8970142732388664
705,
741,
777,
813,
19,
55,
91,0.04110549238830864
127,0.12076379415748494
163,0.17480406446243127
199,0.20740070040059472
235,0.1653875281257651
271,0.092684179476903
307,0.3167498308353547
343,0.3298752619327339
379,0.6871097983444215
415,0.5053426683585974
451,0.2574687047182127
487,0.6171045898525919
523,0.7551256356945181
559,0.41917098151207627
595,0.6540161075908861
631,0.7097369728616885
667,0.36717844690525664
703,0.27809574778894697
739,
775,
811,
