id,rh98
17,
53,
89,53.41921893706977
125,8.230196280208613
161,10.128060164038873
197,23.60832664517513
233,9.811146872706074
269,8.89007991458008
305,7.7562997105352816
341,17.91465563272382
377,10.074757995549454
413,9.441393134704214
449,564.6050654639768
485,
521,7.0469073970299645
557,
593,
629,
665,
701,36.93361595683375
737,15.747234737262806
773,43.44325929256059
809,
845,
15,
51,21.03603381771289
87,17.106754031295328
123,18.620366082342883
159,18.978774527446767
195,12.99034937960467
231,
267,
303,
339,46.01690315987402
375,
411,14.46920638710405
447,
483,30.10270095932181
519,33.37063695688135
555,
591,
627,
663,39.86429947573794
699,21.176087007833907
735,12.013461596290911
771,51.436816405949635
807,56.48615229887468
843,42.15639036418449
13,51.04164903558392
49,19.033513667055054
85,13.397130252778785
121,12.866004509233461
157,13.075360680968624
193,36.5971811724638
229,
265,38.76875224364473
301,14.871799401391685
337,
373,13.685679164408114
409,30.571458924596485
445,
481,
517,
553,79.4686015514691
589,6.2586223701863295
625,32.56161599545849
661,62.4976291233387
697,39.67244131365533
733,5.651683576741578
769,55.10374089353546
805,54.101797103179926
841,21.75605372650804
11,
47,56.15258387377468
83,46.555274969334086
119,62.24198094266991
155,72.61051856207445
191,16.729466735527687
227,33.314503256909525
263,36.21818641576967
299,
335,
371,
407,49.13719328105845
443,
479,49.6816842368196
515,41.15431188146776
551,16.884451035601657
587,
623,45.486967831396356
659,37.55575210253545
695,82.7489135761624
731,66.15510535887519
767,21.75067053338351
803,65.18812721227599
839,29.299324862578686
9,45.73206372148662
45,118.0831567961502
81,106.67177924910494
117,70.70637751742694
153,99.85271196420723
189,73.08060660980468
225,41.36490296637473
261,48.01425891344584
297,54.39751081745052
333,39.300032952865074
369,57.43688713952388
405,30.544377111221415
441,43.29472605003021
477,37.49327087498691
513,10.202108715786332
549,23.716195338269234
585,77.596552197526
621,74.7153318083469
657,56.359029139727745
693,56.00160487733745
729,149.5903629530292
765,38.21620948556831
801,190.06662685339845
837,
7,
43,
79,
115,
151,
187,35.95282414176534
223,72.43430571639067
259,63.517557757194595
295,77.34213822395859
331,120.36036490781545
367,60.821012759142135
403,58.914051088493956
439,119.59729766259343
475,37.94125398590349
511,87.50358379143435
547,88.63558290332698
583,84.1582006443023
619,91.48541653278146
655,104.30891486664977
691,107.61419341059778
727,132.26984313806946
763,93.00142651597879
799,40.91417536884274
835,38.15022162764246
5,
41,
77,
113,32.19954420526489
149,45.338000763762395
185,126.24063556423627
221,59.46426990444111
257,42.28185057777485
293,50.169616432253264
329,82.76001911061246
365,129.90031047277964
401,135.18900682331224
437,108.2098694399314
473,126.87106607405045
509,103.8945778245152
545,61.074278764677366
581,52.06150409507494
617,53.80062583897769
653,41.69156860389877
689,98.26657792116289
725,118.23822277818095
761,72.83384036809743
797,55.59566792567081
833,13.57134199803448
3,
39,
75,6.380625925064123
111,
147,160.82234306732613
183,65.51647197736624
219,92.99751867746926
255,75.29555522313166
291,86.74880382141355
327,82.13638207730136
363,95.72042047672268
399,108.4220371773722
435,74.86973349460276
471,104.16286492972418
507,102.32234289760541
543,90.59673676546745
579,122.26010657737818
615,101.46807767538422
651,97.90174791482033
687,119.37596581782834
723,59.28209926034531
759,50.45760873175179
795,96.83150046245316
831,54.10196901858693
1,35.97935631983731
37,242.33301096178005
73,
109,64.98592869194388
145,90.28268508300268
181,90.87568047205112
217,50.55245433597054
253,40.14078889230728
289,56.69584550830286
325,61.79438898879341
361,98.3569417229186
397,113.45909505654438
433,103.37901978662566
469,43.6159277575764
505,56.097877313179936
541,50.79078514469591
577,59.47373948421489
613,62.3998228960861
649,54.20529412425011
685,44.29404295014113
721,50.95120402900514
757,70.51437795256592
793,53.34515073057329
829,70.71725071272489
36,
72,11.696152765647138
108,22.89710848958385
144,10.446149404825228
180,10.173493454894519
216,311.9319635305822
252,14.50445101047011
288,6.49135464451667
324,8.957173183886622
360,2.5983361344178704
396,10.146477253660013
432,7.210571238615747
468,
504,
540,
576,
612,
648,
684,
720,
756,
792,
828,
34,
70,
106,42.52052162437165
142,
178,
214,15.772015444970206
250,24.185939074395503
286,16.909552663939543
322,15.396487806377154
358,11.967936135995954
394,15.604661967648159
430,9.102714579054743
466,
502,25.33967588593886
538,
574,
610,
646,
682,26.686411769104307
718,17.226386154231154
754,10.004407231313923
790,32.960579725491876
826,59.50301590375258
32,37.87570312581349
68,22.194499665666456
104,18.926920443264724
140,27.287353039752663
176,17.497685342447152
212,
248,
284,
320,
356,
392,17.19201261391512
428,
464,46.51883503911633
500,33.37659276410942
536,54.46509716799056
572,
608,
644,28.120606428785088
680,34.28886669451931
716,19.095074086437023
752,27.936960385232407
788,35.69546967946309
824,24.36603019363103
30,70.06003582718645
66,37.27651696924631
102,25.792260789163414
138,13.920906081463622
174,29.873043794126012
210,41.9961220607603
246,
282,22.08983590727284
318,
354,
390,36.63525719016331
426,
462,
498,
534,61.96959790832008
570,5.019846471066543
606,32.45294024827708
642,69.0934620433229
678,48.414136450603486
714,36.36613831212339
750,36.10845606993417
786,49.862643105261135
822,51.9004707970986
28,95.66656796696341
64,32.4759997495934
100,76.42005984080548
136,84.07637732600146
172,24.519018628449455
208,33.96474990569692
244,57.04431214875643
280,21.616109116654417
316,
352,
388,56.19801999153112
424,42.01165998141261
460,67.43456571098321
496,47.142785436596206
532,51.181530205117625
568,
604,27.915261319199477
640,68.56037799957461
676,70.93382965386355
712,84.17077815944542
748,23.39366128751062
784,61.93979225983207
820,
26,52.281349975403465
62,63.20140060670014
98,108.99312191119361
134,
170,43.29122572183848
206,46.11010361934875
242,42.376050271477155
278,55.11441234233119
314,30.55427201822636
350,55.378460467086505
386,49.726701208659435
422,59.11367472295529
458,42.31683566757745
494,
530,39.92405040908789
566,89.63861915394129
602,76.7994944101771
638,54.02738997401421
674,50.33945162368827
710,40.01604684700872
746,114.47164784535035
782,55.01698560996011
818,
24,
60,
96,
132,
168,59.026579854504135
204,56.65037674236234
240,63.10320813675404
276,88.96305155474595
312,88.37957163389353
348,113.08912502304375
384,75.96136687716022
420,108.26205279649331
456,105.57282266629107
492,86.14439271060928
528,122.35833670007126
564,78.74922579698827
600,64.20592002725293
