id,rh98
17,
53,
89,10.07869360399988
125,7.71982781868604
161,7.788208165830473
197,8.033436709268225
233,8.518107834862606
269,8.5063345914397
305,7.54685975619434
341,9.62487293074581
377,8.48139226815537
413,7.668338919449869
449,6.80442546485317
485,8.430000305175781
521,8.716321898462054
557,
593,
629,
665,
701,11.872563057576052
737,8.535827514070359
773,10.052763681056893
809,
845,
15,
51,8.276312893199947
87,9.869664659114699
123,8.08901783101705
159,9.814273619800442
195,8.815868223831773
231,
267,
303,
339,16.57083351422198
375,
411,10.151410747933388
447,6.872826078663701
483,9.594240948806407
519,10.437256050700048
555,
591,
627,
663,11.57837133516731
699,9.351072768804602
735,8.144421463454227
771,11.819506193155194
807,13.963049214809963
843,12.023694689276043
13,12.492658448175861
49,10.939445337110364
85,8.902363217782206
121,8.330672584901974
157,10.20505783296637
193,10.691356140273635
229,
265,11.615512709785902
301,9.766371785219466
337,
373,10.406232474877195
409,11.823694691837051
445,
481,
517,
553,15.062372849693707
589,7.348790142450974
625,11.44909080335553
661,15.208068644324927
697,12.040731254047651
733,7.19814928044018
769,14.219103978203583
805,14.475786843758259
841,9.714583683152144
11,
47,12.070566432542796
83,7.956532080116933
119,10.842261157501754
155,9.860223897046257
191,9.015740194370421
227,10.054003392875778
263,14.227319008721123
299,
335,
371,
407,12.596116019451543
443,
479,12.843693689944185
515,10.53797746881087
551,6.655822583892686
587,
623,12.514167390242276
659,9.711857606630977
695,17.911251072032726
731,15.687489824566006
767,8.75962584454822
803,11.138144974660166
839,12.246795427658764
9,16.239915598456303
45,17.276575663371315
81,16.477746702079727
117,14.911808924106301
153,19.152931311008086
189,18.834846821655603
225,13.544304754143562
261,13.051289824223801
297,10.575920018708734
333,12.824069295164229
369,14.945402279244055
405,13.926115659062662
441,13.73504491751675
477,12.503215762537737
513,9.186115519567847
549,8.961728554395004
585,13.829236774568262
621,17.746852254748003
657,11.541662454916967
693,10.308989971605303
729,10.609058695567478
765,12.752905207236816
801,10.629872532195217
837,
7,
43,
79,
115,
151,
187,14.728133076136112
223,16.58440972916687
259,17.878122563920723
295,17.457016034381
331,17.666813055913604
367,15.42307633845196
403,15.169138504287488
439,18.150071638056207
475,11.032468051623077
511,22.740441107499965
547,20.30651030139594
583,17.10143038606407
619,12.970924305486738
655,13.062356480928669
691,21.694891833428912
727,22.317715334328085
763,17.71328028134268
799,10.544947563632675
835,9.300399951934814
5,
41,
77,
113,14.141300166442786
149,15.233566563622981
185,14.75256159984507
221,17.821529435225173
257,17.69159155600934
293,16.47604158468636
329,19.981549823276023
365,23.234371622388764
401,21.354791814935204
437,22.228033324208443
473,21.310220723771874
509,23.234739233673757
545,18.420784346016088
581,14.075545717854377
617,15.41139842463247
653,13.806321502407828
689,16.250990024006903
725,25.04802237209812
761,13.336961174813963
797,9.81352486399894
833,8.165360555059376
3,
39,
75,9.641212183552136
111,
147,12.537515780529707
183,12.266125799811086
219,18.101041832514536
255,18.914627396132875
291,17.498195270642462
327,19.866709025308342
363,24.161814063410436
399,20.929198235330926
435,24.936144729242685
471,23.033864295940152
507,22.28162784166326
543,20.451312746012018
579,22.97075361542585
615,19.483039244834696
651,18.493982176632787
687,15.65118406520117
723,13.839852007180525
759,13.739228410548458
795,13.816981855553994
831,14.46444401101349
1,10.638080621141642
37,11.380000114440918
73,
109,12.844422519110827
145,15.045808131215551
181,15.576558621582206
217,13.12676350387852
253,13.984898606975575
289,17.23271708969668
325,18.274623173317064
361,18.873300048407305
397,21.159433890994062
433,17.941979618213413
469,20.60136106266093
505,20.29365520940926
541,20.10773632637227
577,18.936548674125834
613,19.385627855660672
649,18.930989964536757
685,19.860967998511818
721,17.93457903862589
757,16.415544053234097
793,18.866904945353898
829,19.87678497708087
36,
72,9.315105435851148
108,7.798147145086056
144,8.081951367442239
180,8.479513570717447
216,10.339166601498922
252,6.890606027660948
288,7.307999932765961
324,11.862833372525026
360,8.810789459630064
396,10.007878476162034
432,9.056910314139028
468,
504,
540,
576,
612,
648,
684,
720,
756,
792,
828,
34,
70,
106,10.873923675928415
142,
178,
214,10.290238556404619
250,10.020282621681496
286,8.634285259382755
322,8.497567270420342
358,8.767745876721538
394,8.98978882436671
430,7.287071147476942
466,
502,8.26492705662455
538,
574,
610,
646,
682,9.557654117449
718,8.898786026238774
754,7.650081309585447
790,11.097621509344478
826,13.345929732365596
32,11.300154450505524
68,10.39120022193135
104,9.83090206957871
140,10.48940200368318
176,9.892161260432012
212,
248,
284,
320,
356,
392,9.315499925976562
428,
464,9.010363989911909
500,10.128202287572096
536,15.389159440873494
572,
608,
644,10.690498241771156
680,10.98259102530547
716,8.926655437451233
752,10.638831255936587
788,11.981272344961859
824,10.797284946562943
30,14.069761362175388
66,9.845646552729809
102,10.698843684276506
138,8.645023690136311
174,12.065118833134996
210,11.459220403691477
246,
282,10.43758744437359
318,
354,
390,10.6630325532455
426,
462,
498,
534,14.132039358519076
570,7.339014889844874
606,11.527107383864772
642,14.709437629518035
678,11.407562863199782
714,12.364940395627816
750,11.459212139087633
786,10.769048533703087
822,12.897604798712475
28,16.52992590151078
64,11.42836911176045
100,9.055547486455305
136,11.635213357100064
172,9.1847021034571
208,11.75593544963966
244,14.65440235383813
280,11.460608932593363
316,
352,
388,15.063880921804461
424,14.428333441416422
460,11.9746873585341
496,11.443350209174794
532,12.380604982468315
568,
604,10.270138160997732
640,10.310374694488276
676,14.092349219332549
712,22.815445148885466
748,10.15368970200771
784,15.30597729952368
820,
26,14.258814129032402
62,17.08410179398771
98,16.124751746655566
134,
170,19.860548997496664
206,17.22252169778419
242,13.81987753775419
278,13.162123002967443
314,12.359477945510172
350,15.456459277188515
386,15.793588478628113
422,15.91633683127258
458,14.172198906398506
494,
530,8.73861268698357
566,15.642137226647836
602,23.93713653759181
638,13.318360770988216
674,10.745808614940495
710,11.690472046063249
746,12.588893609400117
782,11.996681507398856
818,
24,
60,
96,
132,
168,13.543007002726508
204,14.139669385465126
240,19.218490193945673
276,19.5632320895902
312,16.814186080302004
348,16.561960639608287
384,17.95435884541241
420,19.39194556201384
456,20.73289079587792
492,19.001688614542378
528,20.895534976543434
564,17.772790865218244
