id,agbd
2434,38.1791972866026
2504,44.41525423728814
2574,48.494623655913976
2644,37.191489361702125
2714,121.48333333333333
2784,40.46376811594203
2854,58.375
2924,34.40952380952381
2994,36.0
3064,17.0
3134,
3204,
50,
120,
190,
260,
330,
400,
470,
540,
610,
680,126.33333333333333
750,83.61065946339055
820,67.33565935139734
890,94.53398058252426
960,69.33684210526316
1030,83.46060606060605
1100,91.40900066181337
1170,52.492258512572256
1240,78.75613856432774
1310,77.5135927587017
1380,43.40983351485919
1450,81.82456140350877
1520,97.59171597633136
1590,117.48406549100726
1660,51.55594405594405
1730,43.20895371455425
1800,70.41176470588235
1870,
1940,35.0
2010,33.305259539360605
2080,37.51633986928105
2150,157.56701030927834
2220,151.91458427987277
2290,142.54545454545453
2360,48.36363636363637
2430,50.8
2500,40.48544908300076
2570,145.60785619174433
2640,42.529411764705884
2710,40.5609756097561
2780,45.44140625
2850,53.0
2920,72.55525606469003
2990,39.0
3060,57.23809523809524
3130,22.377777777777776
3200,
46,
116,
186,
256,
326,
396,
466,
536,
606,52.0
676,48.45673076923077
746,42.950385331935216
816,85.45098039215686
886,76.67857142857143
956,48.509433962264154
1026,50.51724137931034
1096,78.41379310344827
1166,86.94623655913979
1236,87.51483193432682
1306,123.46437994722955
1376,91.33132530120481
1446,54.89592380074925
1516,55.314018691588785
1586,38.439879070121854
1656,83.68308702791461
1726,135.33973124847302
1796,135.7150477321989
1866,163.3582089552239
1936,163.64835164835165
2006,187.69756086272332
2076,121.4927536231884
2146,85.33734939759036
2216,60.45744680851064
2286,46.46774193548387
2356,51.15988372093023
2426,53.31
2496,45.507936507936506
2566,37.38529848372389
2636,119.21450151057402
2706,34.76837022612566
2776,41.31372549019608
2846,141.48
2916,203.42857142857142
2986,43.051446945337624
3056,40.40229885057471
3126,30.4
3196,33.35263157894737
42,
112,
182,
252,
322,
392,42.53846153846154
462,58.4625
532,68.43939393939394
602,75.42372935399527
672,59.06132808453331
742,75.1606435236756
812,43.353201733269145
882,103.81268832356425
952,107.41732835123773
1022,105.31818181818181
1092,75.51428571428572
1162,83.1625
1232,92.46753246753246
1302,99.78289473684211
1372,171.42117117117118
1442,139.37517309023772
1512,115.61764705882354
1582,84.44444444444444
1652,139.19886363636363
1722,139.36633663366337
1792,131.50531914893617
1862,103.06715047260673
1932,167.56132075471697
2002,167.63478868862646
2072,66.43180293300105
2142,49.51178451178451
2212,93.42477876106194
2282,75.06770833333333
2352,91.6302032913843
2422,82.57142857142857
2492,75.6742086662569
2562,58.51724137931034
2632,129.81967213114754
2702,187.68208092485548
2772,199.57754010695186
2842,41.38775510204081
2912,46.59090909090909
2982,49.57159121960106
3052,48.516129032258064
3122,58.352826826502515
3192,62.527272727272724
38,
108,
178,
248,
318,
388,49.42904290429043
458,55.08292858793153
528,65.57297161517207
598,59.38738295439744
668,61.314781021897815
738,64.0
808,34.48
878,
948,54.75731497418244
1018,67.18391030684501
1088,65.60544217687075
1158,75.2566037735849
1228,81.49428948799626
1298,139.5119825708061
1368,113.6273733754078
1438,87.04415584415584
1508,84.41379310344827
1578,151.68832937485018
1648,167.38113795791114
1718,131.48115698580804
1788,163.63231773974667
1858,115.63897948326509
1928,75.60810206575849
1998,147.44106237466835
2068,103.18161180476731
2138,87.33928534876264
2208,131.65024630541873
2278,147.49336249811435
2348,131.4934210526316
2418,93.3446295232625
2488,99.65101436061089
2558,145.58174904942965
2628,147.50324675324674
2698,75.14158479974091
2768,65.09278350515464
2838,65.57278330962541
2908,58.60294117647059
2978,48.58974358974359
3048,54.48429510591672
3118,52.524752475247524
3188,118.56603773584905
35,
105,
175,
245,
315,30.54683929931455
385,23.294068231356675
455,35.250046706393945
525,18.7027027027027
595,14.458333333333334
665,14.471297136192822
735,10.851872997886204
805,14.495238095238095
875,12.0
945,8.0
1015,10.0
1085,22.0
1155,13.0
1225,36.0
1295,32.0
1365,17.0
1435,12.0
1505,11.0
1575,8.0
1645,
1715,9.5
1785,
1855,
1925,
1995,
2065,
2135,
2205,
2275,
2345,
2415,
2485,
2555,
2625,
2695,
2765,12.0
2835,17.37125309504378
2905,14.0
2975,
3045,
3115,
3185,
3255,
31,
101,
171,
241,
311,36.0
381,43.07998484103635
451,33.32875141023367
521,53.48275862068966
591,29.746875
661,13.46079295154185
731,
801,
871,
941,28.0
1011,30.5
1081,24.453125
1151,33.497032640949556
1221,43.27120204791985
1291,55.30334740936584
1361,35.161690657944916
1431,38.44345898004435
1501,27.014817536523587
1571,10.717242287461684
1641,9.824042962580052
1711,22.0
1781,40.0
1851,
1921,
1991,34.48275862068966
2061,
2131,
2201,
2271,
2341,
2411,
2481,
2551,39.0
2621,51.127702665251114
2691,42.83898305084747
2761,41.0
2831,15.0
2901,15.0
2971,7.0
3041,35.34578166102969
3111,67.36182336182337
3181,71.42442691433929
3251,22.73298122977346
27,62.0
97,38.48466877578762
167,35.207930111004735
237,15.667138373737007
307,10.242532041578361
377,12.687878321326991
447,23.469024404072773
517,10.473014060339755
587,20.480527638190953
657,23.290086119129462
727,27.698738170347003
797,37.97983667189739
867,
937,52.416666666666664
1007,
1077,
1147,
1217,
1287,
1357,
1427,
1497,29.0
1567,
1637,
1707,
1777,
1847,
1917,
1987,32.0
2057,
2127,59.43658919363276
2197,35.0
2267,
2337,
2407,
2477,45.38651827313783
2547,59.21032087105705
2617,75.46814964610718
