id,agbd
33,
103,
173,
243,
313,
383,33.52727960381061
453,
523,
593,
663,
733,25.759355539477696
803,24.855730345652006
873,13.010819431872063
943,65.93088418430885
1013,25.302435397547008
1083,21.736581525953426
1153,23.474228896103895
1223,29.007077061414574
1293,21.900245479227756
1363,72.0
1433,22.771428571428572
1503,19.40724507706043
1573,23.4286189726457
1643,23.417149767260973
1713,16.234902805740994
1783,
1853,
1923,
1993,37.098765432098766
2063,
2133,
2203,
2273,
2343,
2413,
2483,
2553,
2623,
2693,49.18390804597701
2763,50.75
2833,
2903,
2973,12.6
3043,
3113,
3183,
3253,
29,
99,82.4633854209098
169,
239,43.996601149819696
309,49.32227137707456
379,58.83161407947281
449,22.80398054867747
519,41.83622646773088
589,66.99359690154218
659,
729,39.255656108597286
799,
869,
939,
1009,
1079,
1149,
1219,
1289,
1359,
1429,
1499,
1569,
1639,
1709,
1779,81.3955223880597
1849,44.454052967954965
1919,47.306226186291134
1989,60.45314881592824
2059,101.03034003381552
2129,
2199,
2269,
2339,
2409,
2479,49.61247484909457
2549,
2619,81.95844799510776
2689,48.96344250901449
2759,25.887094128909958
2829,44.76310965110548
2899,
2969,85.7956204379562
3039,81.68033081010884
3109,89.62498852497475
3179,56.52208020314204
3249,37.860738990971136
25,
95,85.90053076533586
165,63.6439854733239
235,28.254256562423695
305,25.185115084825973
375,35.59663544872966
445,23.242041001481123
515,21.3917829819541
585,17.171678720974494
655,48.44914349025343
725,61.30977196472656
795,71.07888851432409
865,
935,
1005,86.75793385847489
1075,42.907822041089794
1145,55.94134898392204
1215,
1285,
1355,
1425,
1495,58.77296333044818
1565,74.78962343267528
1635,
1705,
1775,
1845,
1915,
1985,
2055,53.749322557642024
2125,69.62789114222579
2195,
2265,21.786054890325318
2335,
2405,67.59538763305878
2475,80.35908685955096
2545,106.77128085270708
2615,42.587968499141915
2685,70.53846153846153
2755,57.573247890979886
2825,28.782951412818743
2895,32.64556962025316
2965,104.591039097676
3035,55.968297284353724
3105,68.2399106270074
3175,71.41290914346068
3245,37.631841755482576
21,
91,80.8010844132339
161,69.06516703865951
231,64.95631667962026
301,51.94060652553324
371,24.218895502703933
441,111.67603138994673
511,33.94689580424851
581,82.02632645961155
651,53.90320888384593
721,44.53001123027022
791,47.30161784799394
861,36.80629350337075
931,67.92078893001835
1001,97.58342990104109
1071,75.16704369326146
1141,
1211,
1281,
1351,
1421,
1491,53.10949036262659
1561,103.98195434151003
1631,
1701,
1771,44.667776345933554
1841,70.01593038125287
1911,83.6769714864181
1981,63.19307209777416
2051,57.10281227075621
2121,109.88449980203674
2191,
2261,
2331,
2401,71.65912950004277
2471,44.56915255102639
2541,69.64280245862177
2611,56.668339089326864
2681,131.6616089059957
2751,178.96923640332886
2821,154.8599280386632
2891,74.0539729533909
2961,34.25659759975848
3031,155.0776215731656
3101,115.44391634980988
3171,
3241,
17,
87,
157,104.19186409888624
227,106.50866716758281
297,115.74391565552845
367,83.15611816246778
437,
507,61.88874514877103
577,
647,
717,92.68978451382623
787,103.39161123112052
857,67.5930255299114
927,86.36106143604573
997,120.49299859842195
1067,68.08152497462154
1137,52.50953740642373
1207,62.88445980534371
1277,65.11252259992942
1347,84.8709785108741
1417,107.07075122303208
1487,
1557,
1627,135.98953365306434
1697,81.68559349497816
1767,107.58932335652348
1837,64.74374691452243
1907,61.85764878831076
1977,
2047,125.14084706446094
