id,rh98
33,0
103,0
173,0
243,0
313,0
383,11508
453,0
523,0
593,0
663,0
733,3005
803,2449
873,2601
943,20706
1013,1209
1083,1226
1153,766
1223,5710
1293,9498
1363,1523
1433,2607
1503,4611
1573,3479
1643,566
1713,153
1783,0
1853,8
1923,0
1993,822
2063,0
2133,0
2203,0
2273,0
2343,0
2413,0
2483,0
2553,0
2623,0
2693,66
2763,969
2833,0
2903,0
2973,0
3043,0
3113,0
3183,0
3253,0
29,0
99,7148
169,9581
239,25457
309,39843
379,15771
449,4512
519,22332
589,21149
659,17038
729,7229
799,0
869,0
939,0
1009,0
1079,0
1149,0
1219,0
1289,0
1359,0
1429,0
1499,0
1569,0
1639,0
1709,0
1779,11
1849,3923
1919,9864
1989,20885
2059,3313
2129,14
2199,0
2269,0
2339,0
2409,0
2479,2957
2549,10171
2619,28900
2689,13972
2759,3978
2829,4320
2899,0
2969,5752
3039,18295
3109,42357
3179,23738
3249,18536
25,0
95,19757
165,30934
235,14587
305,18304
375,25839
445,14778
515,2375
585,4367
655,19806
725,29701
795,12820
865,0
935,0
1005,4122
1075,6751
1145,5365
1215,0
1285,0
1355,0
1425,0
1495,6486
1565,36156
1635,0
1705,0
1775,0
1845,0
1915,0
1985,0
2055,0
2125,26349
2195,0
2265,386
2335,0
2405,7048
2475,38126
2545,39317
2615,12726
2685,278
2755,1229
2825,1209
2895,166
2965,32557
3035,20195
3105,21471
3175,36514
3245,17050
21,0
91,9547
161,17802
231,19899
301,8988
371,1729
441,10787
511,13595
581,34092
651,19299
721,9761
791,9159
861,11138
931,26259
1001,31768
1071,3139
1141,0
1211,0
1281,0
1351,0
1421,0
1491,833
1561,19414
1631,0
1701,0
1771,114
1841,21310
1911,28029
1981,18299
2051,8122
2121,6161
2191,0
2261,0
2331,0
2401,22018
2471,22972
2541,28709
2611,29897
2681,56769
2751,32572
2821,33805
2891,34981
2961,4518
3031,25328
3101,0
3171,0
3241,0
17,0
87,0
157,15618
227,2977
297,3705
367,1193
437,0
507,2
577,0
647,0
717,32416
787,24724
857,6050
927,12548
997,32541
1067,29164
1137,21344
1207,25626
1277,43020
1347,56440
1417,20045
1487,0
1557,0
1627,11667
1697,31451
1767,38261
1837,19359
1907,1275
1977,0
2047,2613
2117,25363
2187,29158
2257,38414
2327,34045
2397,32281
2467,22782
2537,34587
2607,25804
2677,4904
2747,5732
2817,6588
2887,7381
2957,16960
3027,17874
3097,2750
3167,0
3237,0
13,0
83,0
153,0
223,0
293,0
363,0
433,0
503,0
573,0
643,0
713,8494
783,9237
853,35207
923,36042
993,29550
1063,15030
1133,29143
1203,8366
1273,22812
1343,28741
1413,25780
1483,29775
1553,19848
1623,37787
1693,26746
1763,15872
1833,3208
1903,27929
1973,55977
2043,37804
2113,16268
2183,21494
2253,14087
2323,9439
2393,1295
2463,2659
2533,5799
2603,31766
2673,21269
2743,24099
2813,13635
2883,22227
2953,40571
3023,3372
3093,5476
3163,3317
3233,233
9,0
79,0
149,0
219,0
289,0
359,0
429,1051
499,11163
569,17519
639,16225
709,10557
779,16904
849,18590
919,23963
989,31627
1059,23983
1129,23446
1199,24373
1269,22036
1339,52595
1409,27868
1479,32269
1549,16999
1619,28737
1689,26230
1759,31787
1829,29891
1899,32693
1969,38893
2039,45633
2109,27143
2179,8069
2249,6803
2319,23714
2389,21275
2459,9378
2529,5253
2599,8605
2669,11285
2739,36868
2809,20101
2879,22415
2949,14137
3019,8806
3089,5308
3159,8166
3229,8037
5,0
75,0
145,0
215,0
285,248
355,31
425,0
495,0
565,0
635,3196
705,71
775,0
845,16003
915,27768
985,13473
1055,19222
1125,25433
1195,47780
1265,39133
1335,31755
1405,28211
1475,11893
1545,43713
1615,16330
1685,31875
1755,34092
1825,32443
1895,32812
1965,21997
2035,19115
2105,30856
2175,27240
2245,27816
2315,29516
2385,43833
2455,37259
2525,38563
2595,50136
2665,24028
2735,28849
2805,22909
2875,5673
2945,4855
3015,5976
3085,7116
3155,9052
3225,9044
1,72876
71,44782
141,1064
211,0
281,0
351,1313
421,37295
491,99699
561,89709
631,52780
701,61143
771,54876
841,31996
911,0
981,0
1051,0
1121,11019
1191,35178
1261,79927
1331,67901
1401,48388
1471,43402
1541,124259
1611,111915
1681,102303
1751,27268
1821,81790
1891,137729
1961,115465
2031,123078
2101,80572
2171,37911
2241,42350
2311,57118
2381,58799
2451,56631
2521,94418
2591,57979
2661,61762
2731,106464
2801,73282
2871,93627
2941,90176
3011,87039
3081,110620
3151,102147
3221,82325
67,0
137,0
207,0
277,0
347,3723
417,0
487,0
557,0
627,0
697,0
767,312
837,4487
907,9303
977,17226
1047,9166
1117,6939
1187,5446
1257,4355
1327,4787
1397,4702
1467,2705
1537,3376
1607,5737
1677,510
1747,0
1817,0
1887,0
1957,493
2027,0
2097,0
2167,0
2237,0
2307,0
2377,0
2447,0
2517,0
2587,0
2657,111
2727,0
2797,0
2867,0
2937,12
3007,19
3077,13064
3147,0
3217,2492
63,0
133,16395
203,20502
273,39458
343,40028
413,32981
483,17567
553,16794
623,19388
693,19121
763,489
833,0
903,0
973,0
1043,0
1113,0
1183,0
1253,0
1323,0
1393,0
1463,0
1533,0
1603,0
1673,0
1743,0
1813,1118
1883,12005
1953,11071
2023,19758
2093,13826
