id,rh98
33,
103,
173,
243,
313,
383,7.364285698958805
453,
523,
593,
663,
733,6.870965887199748
803,6.3484931677988135
873,5.833333492279053
943,11.430159348415662
1013,7.317857197352818
1083,6.3565870870636285
1153,6.6167914028806125
1223,7.376347417555301
1293,6.87174188490482
1363,14.3100004196167
1433,7.989999771118164
1503,6.566153942010342
1573,7.0567164741345305
1643,5.867025905642016
1713,5.68687504529953
1783,
1853,
1923,
1993,6.519999980926514
2063,
2133,
2203,
2273,
2343,
2413,
2483,
2553,
2623,
2693,7.190000057220459
2763,7.879999876022339
2833,
2903,
2973,6.360000133514404
3043,
3113,
3183,
3253,
29,
99,9.743483184428698
169,
239,8.546500158309936
309,8.612281177024942
379,9.240832334847886
449,6.353049690738477
519,7.7399545918628325
589,10.749818235455137
659,
729,7.413749873638153
799,
869,
939,
1009,
1079,
1149,
1219,
1289,
1359,
1429,
1499,
1569,
1639,
1709,
1779,9.837499856948853
1849,7.234374188084141
1919,7.236453767383801
1989,8.240170497987215
2059,15.649999618530273
2129,
2199,
2269,
2339,
2409,
2479,7.862835841392403
2549,
2619,13.879166762034098
2689,8.874435361897412
2759,7.049659143794667
2829,7.738927047140097
2899,
2969,12.605666542053223
3039,15.417500019073486
3109,13.63029426686904
3179,9.621430313967007
3249,8.238748623894622
25,
95,14.237720421556135
165,10.738384404155477
235,7.229774764469867
305,7.240121118679866
375,7.858029481398888
445,6.61685711996896
515,6.439333248138428
585,6.310090543997234
655,9.496067531172722
725,9.744767223278517
795,11.24350799609479
865,
935,
1005,13.739577387420224
1075,7.875781238079071
1145,8.737686470373353
1215,
1285,
1355,
1425,
1495,8.223867006994096
1565,10.483418723775085
1635,
1705,
1775,
1845,
1915,
1985,
2055,8.224999904632568
2125,10.25040653201111
2195,
2265,6.170000076293945
2335,
2405,11.118705816829905
2475,11.735929348501742
2545,15.740748538809308
2615,7.617850773393753
2685,11.800000190734863
2755,8.335000276565552
2825,6.426666736602783
2895,7.724999904632568
2965,14.744586735915519
3035,9.745180854567945
3105,10.237775871518824
3175,12.241789667988312
3245,8.123913839605223
21,
91,12.749419925432676
161,10.23702542302291
231,9.743333308525335
301,9.248286266129924
371,6.810232410277202
441,9.747654361489378
511,7.224551648603874
581,13.114365744653126
651,7.739807698461744
721,7.767358276146705
791,7.753776335412462
861,7.237516726231811
931,10.739831252197083
1001,15.240259664182114
1071,11.766610878443949
1141,
1211,
1281,
1351,
1421,
1491,8.189444224039713
1561,15.24361902514145
1631,
1701,
1771,7.290000152587891
1841,9.738689513907435
1911,12.24564543477134
1981,9.744844151318791
2051,7.723951995437414
2121,15.622381119501023
2191,
2261,
2331,
2401,11.242207572898169
2471,7.739655705269225
2541,9.730432444150164
2611,8.619868391438535
2681,18.747370913512285
2751,26.247982102395834
2821,22.86379736360497
2891,11.758938933557161
2961,7.37352622421002
3031,20.121960754928285
3101,16.93000030517578
3171,
3241,
17,
87,
157,17.241717917955267
227,17.28571405683245
297,17.8827275082157
367,12.784705835230211
437,
507,10.180000305175781
577,
647,
717,15.335000276565552
787,16.743888822042962
857,11.741875996354434
927,12.743246877390348
997,17.746567186451774
1067,10.23716571707971
1137,9.1804443359375
1207,10.63265622407198
1277,10.245173253272746
1347,13.73640021214571
1417,16.25773985592866
1487,
1557,
1627,20.24473711107113
1697,12.619801898994067
1767,16.2545170113326
1837,10.742177971362883
1907,10.319999694824219
1977,
