id,rh98
33,
103,
173,
243,
313,
383,38.39942992726975
453,
523,
593,
663,
733,9.577246376849873
803,218.6935402124298
873,8.38023139206743
943,22.004399696480583
1013,25.153735325662783
1083,5.918628116579512
1153,4.837720390097197
1223,13.69205912191021
1293,11.04535909479723
1363,6.48722116749019
1433,19.990311620898275
1503,55.80800532046057
1573,8.289174215827646
1643,8.114534016487488
1713,7.643583648926404
1783,
1853,
1923,
1993,12.236986126676806
2063,
2133,
2203,
2273,
2343,
2413,
2483,
2553,
2623,
2693,32.16391002065843
2763,20.093436348699978
2833,
2903,
2973,
3043,
3113,
3183,
3253,
29,
99,45.52292269770673
169,11.630913935265461
239,47.477771400582554
309,15.64620952636623
379,17.00726723957237
449,6.973189572243965
519,22.754179533151284
589,51.3854333919185
659,12.807224972036067
729,18.37063705407499
799,
869,
939,
1009,
1079,
1149,
1219,
1289,
1359,
1429,
1499,
1569,
1639,
1709,
1779,65.80376215883958
1849,29.40739645208413
1919,21.723437123323553
1989,31.630167926872687
2059,42.019333913564296
2129,
2199,
2269,
2339,
2409,
2479,18.466815842995686
2549,36.238617449146844
2619,41.13484625602311
2689,20.83405193922985
2759,6.302825176567526
2829,13.575821232977018
2899,
2969,41.030749050971025
3039,35.24707267538342
3109,49.087770770860885
3179,42.22727828975428
3249,17.372559496968023
25,
95,55.716450708717176
165,27.767105830787436
235,15.855108949522005
305,25.756827800137707
375,17.55330296648206
445,11.412889703849933
515,27.44136690959493
585,8.704309427687642
655,14.579269955178361
725,26.608931482708293
795,28.496412900022847
865,
935,
1005,53.04486790749684
1075,22.607005250472074
1145,21.322008907844133
1215,
1285,
1355,
1425,
1495,20.81394759942182
1565,43.6070171304427
1635,
1705,
1775,
1845,
1915,
1985,
2055,
2125,30.51508885491489
2195,
2265,4.723934313155535
2335,
2405,27.503970114360317
2475,42.7516753075061
2545,80.06058557260626
2615,19.316239661467286
2685,29.14312838749522
2755,21.58359348617369
2825,7.322849446136175
2895,11.79952704367648
2965,61.43894450951582
3035,35.534995223940214
3105,48.322855070569865
3175,41.51902418757884
3245,18.434024299681596
21,
91,87.54598116178194
161,51.09040847254463
231,23.307539436652736
301,19.454439514005223
371,10.16448347933665
441,15.038490776506574
511,43.452996879961034
581,32.88516615240409
651,15.982323648421511
721,22.27553209507405
791,17.165763848288243
861,24.310614261766226
931,26.617863109817975
1001,32.527090753983266
1071,17.022566057854096
1141,
1211,
1281,
1351,
1421,
1491,20.658459671809137
1561,54.91576589499085
1631,
1701,
1771,33.882813969106635
1841,45.101406422598544
1911,61.96128606930351
1981,23.149860668451716
2051,29.048891068165013
2121,48.05096616255514
2191,
2261,
2331,
2401,42.11527035144063
2471,33.587270352693416
2541,47.20433847938521
2611,62.32511503452687
2681,91.92300359559378
2751,68.40397528126738
2821,76.62499637527807
2891,38.813295209295255
2961,22.933283162075565
3031,17.1473470918404
3101,
3171,
3241,
17,
87,
157,87.27460244627905
227,73.65058692677714
297,92.48245789932051
367,73.41308162223623
437,
507,
577,
647,
717,87.42874030248473
787,172.915286319295
857,29.7390000985021
927,49.095031461484226
997,82.9042348465286
1067,31.245160197958658
1137,48.575177893799
1207,29.166294873219478
1277,25.542351952458176
1347,37.52351705507552
1417,47.58411969921197
1487,
1557,
1627,62.62750259641162
1697,51.520735201960974
1767,49.312249926983895
1837,55.80491880370037
1907,31.605018070001385
1977,
2047,8.761083409025703
