id,agbd
2991,77.59781775717985
3061,62.02069008109285
3131,45.12222222222222
3201,
47,
117,
187,
257,
327,
397,
467,
537,
607,
677,67.19680565977062
747,109.25623086193396
817,85.75321088557571
887,112.26193750915222
957,130.30815517530806
1027,123.48805191093285
1097,145.65958645539084
1167,126.38936657764114
1237,129.30618823647964
1307,128.50760766523916
1377,99.50246255424337
1447,118.10549759369333
1517,156.95130030453097
1587,131.83928873359923
1657,144.8498540813112
1727,158.4440072339755
1797,112.97928978652118
1867,86.70511000057832
1937,166.71206969531048
2007,164.3717616154656
2077,150.010223176598
2147,171.4562657834889
2217,105.74954323052148
2287,111.64479134554514
2357,68.1488218892562
2427,84.20906321401371
2497,91.9021170831299
2567,148.84737528007685
2637,159.06809955301782
2707,113.41636761519264
2777,141.37238602909673
2847,156.72972845595595
2917,164.7208171839628
2987,131.62608463506908
3057,67.9105784899511
3127,77.59267092224357
3197,28.76716724831684
43,
113,
183,
253,
323,
393,58.21739130434783
463,82.88604944404408
533,108.21178395344884
603,100.43515570014853
673,86.33294104398023
743,88.83293391616161
813,128.96362966064666
883,154.50848288754497
953,134.7507167361032
1023,130.0488492159967
1093,137.18237839942495
1163,131.04203212970486
1233,151.5646525887347
1303,188.340504460097
1373,176.60860941427183
1443,195.59800252780087
1513,175.39272658757505
1583,175.29353606858294
1653,190.02789679568076
1723,155.59153336257026
1793,168.1690175458431
1863,193.60456041480214
1933,161.94709324281203
2003,159.48678694909677
2073,169.000465388965
2143,137.97041275441194
2213,136.01852309065572
2283,97.04045107597506
2353,112.40131955791702
2423,138.7356169745953
2493,101.74628752249394
2563,94.36270555940762
2633,111.88493427453065
2703,101.48040796803954
2773,198.42122022773086
2843,216.61908336666568
2913,143.53914382823953
2983,88.89424406816812
3053,49.1186203963332
3123,81.00394167750784
3193,73.2554427157651
39,
109,
179,
249,
319,53.22068715719756
389,75.2168198081472
459,
529,
599,
669,
739,
809,74.13429752066115
879,120.269686553197
949,118.94119088473536
1019,99.25138126908061
1089,103.35306368918066
1159,155.32211302392307
1229,151.09829197973815
1299,167.05600880566058
1369,160.57687717755442
1439,161.27438959223295
1509,180.0119178350656
1579,171.21051592298224
1649,199.01873093012227
1719,173.6748244386962
1789,180.83652943744892
1859,167.68055320367512
1929,142.5074513328273
1999,150.46604260917192
2069,149.50615046741066
2139,158.29100776316153
2209,115.36451486745649
2279,127.00130791264199
2349,124.09950054455408
2419,111.66767246135102
2489,114.55808988884178
2559,118.83840402330681
2629,144.12814924516965
2699,145.38358389061955
2769,130.21044622692153
2839,126.04558474229056
2909,89.94303547762402
2979,107.87337611356635
3049,110.69550773336744
3119,118.33447227950435
3189,112.33962771786439
32,
102,
172,
242,
312,41.637785632344276
382,67.44621779510594
452,
522,
592,
662,
732,
802,
872,25.243464877164662
942,35.44730816385403
1012,29.433249571657583
1082,39.01739433531122
1152,33.390425367640844
1222,60.37477860396686
1292,48.43931945205797
1362,32.16135243023402
1432,47.51453274515732
1502,32.73940875722778
1572,21.88188328836644
1642,23.04157648961581
1712,
1782,
1852,
1922,
1992,
2062,
2132,
2202,
2272,
2342,
2412,
2482,
2552,
2622,29.15902725261183
2692,58.511789181692095
2762,
2832,10.0
2902,27.218604651162792
2972,16.333333333333332
3042,55.32082630280213
3112,54.56294413634899
3182,62.626662180231094
3252,101.91914291359815
28,
98,51.34330736774751
168,35.581296540264
238,39.3361432164437
308,36.248843444714254
378,36.62150874146956
448,56.07466654839411
518,45.36140630969383
588,80.19332103798781
658,40.29144041925015
728,32.445402768478644
798,30.351628255409153
868,
938,
1008,
1078,
1148,
1218,
1288,
1358,
1428,
1498,
1568,
1638,
1708,
1778,
1848,41.71298358153442
1918,33.17591003468513
1988,71.87096123962823
2058,99.05720277291911
2128,108.33866259142154
2198,
2268,
2338,
2408,
2478,53.377489089402054
2548,62.84584501679571
2618,62.5315741469252
2688,51.405852731273264
2758,46.28670389896634
2828,
2898,30.132481027437244
2968,42.15091554074281
3038,66.81538045170454
3108,54.25398093052184
3178,40.39042924207744
3248,41.11970329956556
24,
94,109.97065403886491
164,73.17664122961364
234,50.69403271703712
304,55.671496907982785
374,61.93055076963856
444,58.818957202888846
514,33.662756976219626
584,33.93696065903592
654,72.2436161648505
724,48.251267805748846
794,61.77666560568956
864,
934,
1004,
1074,
1144,50.7472699590146
1214,
1284,
1354,
1424,
1494,53.615447076313515
1564,64.4841275125054
1634,
1704,
1774,
1844,
1914,
1984,
2054,99.03574010441466
2124,77.78254781352653
2194,44.12649683295575
2264,23.81140125476625
2334,
2404,60.73536259344835
2474,70.69094924773762
2544,49.009242592951324
2614,98.01014997584304
2684,48.0339112661563
2754,71.29903573825779
2824,
2894,46.093172588586825
2964,61.47945076963433
3034,64.12238097861298
3104,75.53177423789413
3174,87.3109295247636
3244,53.62652181844633
20,
90,121.66572105905924
160,97.67126888554478
230,73.7047888137798
300,51.66065466446499
370,71.99431818181819
440,60.69909000077778
510,48.40580851231524
580,90.31392006269553
650,41.34552178698819
720,53.56667283717242
790,67.26525340579684
860,69.03879567547673
930,94.69273133472447
1000,102.22234269207148
1070,56.85586850669298
1140,
1210,
1280,
1350,
1420,
1490,77.91431999343448
1560,100.47405530377057
1630,
1700,58.56934306569343
