id,rh98
33,
103,
173,
243,
313,
383,10.289566897816645
453,
523,
593,
663,
733,7.99923898895265
803,7.214077927646767
873,7.6072868500541
943,10.249143774097904
1013,7.182474593508071
1083,7.724841431847084
1153,7.518561390419531
1223,8.334840498866923
1293,8.651312860371023
1363,7.298779802519981
1433,7.295405312419935
1503,7.860320314330721
1573,7.8666440469616505
1643,6.82974944300177
1713,7.077076952274029
1783,
1853,
1923,
1993,7.94146199823123
2063,
2133,
2203,
2273,
2343,
2413,
2483,
2553,
2623,
2693,9.012450010871886
2763,8.452993808181972
2833,
2903,
2973,
3043,
3113,
3183,
3253,
29,
99,11.628691901940053
169,7.208926935027759
239,10.630016691680677
309,9.474209340082473
379,10.242377392569642
449,6.984935042267178
519,9.791138947446832
589,12.840790876213227
659,9.434712951997051
729,9.46871308039817
799,
869,
939,
1009,
1079,
1149,
1219,
1289,
1359,
1429,
1499,
1569,
1639,
1709,
1779,15.237499983793256
1849,9.482884314403519
1919,8.753973107348267
1989,11.795673908198577
2059,12.729467691507523
2129,
2199,
2269,
2339,
2409,
2479,9.311364624958374
2549,11.338872700565423
2619,13.20991080390922
2689,9.621958468856555
2759,7.511532584750547
2829,8.518612009963308
2899,
2969,13.79710959002675
3039,10.671494481045423
3109,12.275354087067818
3179,11.639180330803544
3249,9.299128011080922
25,
95,15.738583101478913
165,12.135372724639057
235,7.986397908650993
305,8.03409673761685
375,9.87109803738762
445,8.66430671231159
515,7.244419430445369
585,7.267336669945695
655,9.846084858581209
725,11.565126739464304
795,12.742972660403373
865,
935,
1005,14.107529093700455
1075,9.374127935216015
1145,10.337597071334397
1215,
1285,
1355,
1425,
1495,9.828838126604014
1565,12.29927586332917
1635,
1705,
1775,
1845,
1915,
1985,
2055,9.641930857814181
2125,12.369020542222215
2195,
2265,7.9667230715888975
2335,
2405,12.36906427878886
2475,12.898701428460164
2545,17.394761811828523
2615,9.385709264776803
2685,15.285671425618572
2755,10.021202125546031
2825,7.639148105377817
2895,8.20243268932198
2965,13.815560956508175
3035,12.7003987903801
3105,12.219457184508242
3175,13.199610311743474
3245,9.35983243364775
21,
91,15.484007358700483
161,13.885601999589177
231,10.894828657561078
301,9.938638402710689
371,7.665173881610143
441,9.641782124630184
511,13.349856320626522
581,13.735364569307263
651,8.649932576419262
721,9.0442860431747
791,8.860626224466195
861,9.20070095456843
931,12.086780367243824
1001,15.830166289226248
1071,12.00688688669195
1141,
1211,
1281,
1351,
1421,
1491,9.647745340664756
1561,15.851361409388723
1631,
1701,
1771,10.195068441193046
1841,12.869211443813779
1911,14.132235963045725
1981,11.451392837013616
2051,10.148888341872604
2121,15.412415920621829
2191,
2261,
2331,
2401,12.192269675348877
2471,14.389160476355563
2541,12.424247300451798
2611,9.726729489448802
2681,19.60350672680645
2751,25.35914246849216
2821,21.63102111397322
2891,11.490130068343742
2961,10.330694723078906
3031,14.458218654853612
3101,
3171,
3241,
17,
87,
157,18.25746779330941
227,15.879942364730017
297,19.366643495304043
367,24.763673353613374
437,
507,14.020000457763672
577,
647,
717,16.475597205506347
787,17.078690840437627
857,13.198905284009555
927,12.934664014188892
997,18.178824931520765
1067,11.950991674825872
1137,10.506356388852568
1207,11.8618618211761
1277,11.250784656723818
1347,14.286526456640454
1417,16.765677140748313
1487,
1557,
1627,17.574821088031573
1697,13.783846569765196
1767,15.962345201646666
1837,11.577864191533257
1907,10.7216862328148
